features,RF_acc,RF_pre,RF_rec,RF_f1,RF_acc_cv,RF_acc_cv_std
"(1, 3, 6, 10)",0.675,0.6901276868718753,0.675,0.6802437918942773,0.7048826135381908,0.012943527290129738
"(1, 3, 6, 11)",0.6666666666666666,0.6866343864224769,0.6666666666666666,0.673524431707571,0.6566877801022623,0.045215711011763374
"(1, 3, 7, 8)",0.6416666666666667,0.650627294722772,0.6416666666666667,0.6442954486759243,0.7061473336952563,0.013285826069461562
"(1, 3, 7, 9)",0.6616666666666666,0.6733875423428504,0.6616666666666666,0.6654721461823265,0.7048824431769567,0.011969749438165912
"(1, 3, 7, 10)",0.69,0.7054140021758166,0.69,0.695133539779286,0.7088129910662568,0.012721672182841577
"(1, 3, 7, 11)",0.6716666666666666,0.694788974217487,0.6716666666666666,0.6783226756326528,0.6677594204083672,0.04567508784142848
"(1, 3, 8, 9)",0.6533333333333333,0.6646977437207321,0.6533333333333333,0.6573027343292766,0.6944140520003059,0.012629544891334311
"(1, 3, 8, 10)",0.6733333333333333,0.6866942513222579,0.6733333333333333,0.6781542816488978,0.699336863218101,0.01199268113644869
"(1, 3, 8, 11)",0.6666666666666666,0.6798853149306284,0.6666666666666666,0.6712348040098649,0.6489825383520995,0.04582971374450041
"(1, 3, 9, 10)",0.6616666666666666,0.6694199829172733,0.6616666666666666,0.664243208607717,0.7033454516957758,0.01366647738141676
"(1, 3, 9, 11)",0.6766666666666666,0.6930906096000435,0.6766666666666666,0.6822098601646934,0.6480482546302291,0.04241278497324493
"(1, 3, 10, 11)",0.6916666666666667,0.7025879940996165,0.6916666666666667,0.6957423072530985,0.65596773509661,0.04502623761902707
"(1, 4, 5, 6)",0.6716666666666666,0.6838970336730099,0.6716666666666666,0.6757180484291339,0.7122963596454366,0.02040022131418567
"(1, 4, 5, 7)",0.67,0.6767886192043495,0.67,0.6717249018377301,0.712782460818809,0.01607876031645656
"(1, 4, 5, 8)",0.665,0.6764017005839437,0.665,0.6692701060528953,0.7080544065636778,0.02019944655696288
"(1, 4, 5, 9)",0.6566666666666666,0.662702932010363,0.6566666666666666,0.658242642123238,0.7068284946957083,0.01663027870753855
"(1, 4, 5, 10)",0.655,0.6650558096180315,0.655,0.658851314356879,0.7101169359509905,0.017875866495823955
"(1, 4, 5, 11)",0.6766666666666666,0.688595563962761,0.6766666666666666,0.6811681831106353,0.6659887311722443,0.045628102219855755
"(1, 4, 6, 7)",0.665,0.671282944166301,0.665,0.6670865916269216,0.7089881110573527,0.01543960396913345
"(1, 4, 6, 8)",0.675,0.6890243344406922,0.675,0.679860274039999,0.707042547907472,0.018143593689589357
"(1, 4, 6, 9)",0.665,0.6772532862508026,0.665,0.6689314849276682,0.7064782054980492,0.01715323448274923
"(1, 4, 6, 10)",0.6783333333333333,0.6846716323008447,0.6783333333333333,0.6803169162163664,0.7044740305120756,0.01825436820156542
"(1, 4, 6, 11)",0.67,0.6884179490075796,0.67,0.6765336612486861,0.6597426826064209,0.045999043205678734
"(1, 4, 7, 8)",0.6516666666666666,0.6582628039055579,0.6516666666666666,0.6539918383215899,0.7049605632672409,0.015164744885175802
"(1, 4, 7, 9)",0.6766666666666666,0.6789900333118419,0.6766666666666666,0.6769724384599201,0.7064975926064738,0.01586613959081833
"(1, 4, 7, 10)",0.6766666666666666,0.6827326236893113,0.6766666666666666,0.679033653990568,0.7074510060020155,0.016529670339264967
"(1, 4, 7, 11)",0.6683333333333333,0.6814171852822359,0.6683333333333333,0.6728702202389186,0.6683429227779027,0.043974827831521755
"(1, 4, 8, 9)",0.665,0.6811736520007315,0.665,0.670623322349786,0.7043184452758072,0.01642580882978057
"(1, 4, 8, 10)",0.6683333333333333,0.6815283312268267,0.6683333333333333,0.673220381894346,0.7029562671355009,0.015383453473876632
"(1, 4, 8, 11)",0.6533333333333333,0.6696278866210832,0.6533333333333333,0.6594422618620329,0.6547030187253496,0.047606881787755635
"(1, 4, 9, 10)",0.6716666666666666,0.6824574280061924,0.6716666666666666,0.6754915097518356,0.7054859383837488,0.01952622506676525
"(1, 4, 9, 11)",0.6566666666666666,0.6688409927418034,0.6566666666666666,0.6615037861346702,0.6520372326369722,0.045586953492200114
"(1, 4, 10, 11)",0.68,0.6906895232032497,0.68,0.6840106451687185,0.6577577319392484,0.043759802372913534
"(1, 5, 6, 7)",0.68,0.6877278264147867,0.68,0.6822513336137823,0.7064196542348397,0.016203211723008794
"(1, 5, 6, 8)",0.6783333333333333,0.6839901780233272,0.6783333333333333,0.6800156603336277,0.6960878927678249,0.01958939661231878
"(1, 5, 6, 9)",0.6783333333333333,0.6862344256728269,0.6783333333333333,0.6806500244876847,0.700290643836747,0.01694927707921076
"(1, 5, 6, 10)",0.6733333333333333,0.6815955352292785,0.6733333333333333,0.6760484753538587,0.7042213015143978,0.019504364164212112
"(1, 5, 6, 11)",0.6633333333333333,0.6773037177448942,0.6633333333333333,0.6678556867433366,0.6555986228755009,0.048255182636315334
"(1, 5, 7, 8)",0.6733333333333333,0.6833340515693457,0.6733333333333333,0.6765295265868629,0.7041042141311993,0.016299653568361896
"(1, 5, 7, 9)",0.6883333333333334,0.6963224363955881,0.6883333333333334,0.690774315865753,0.7008741272772565,0.016230658335906506
"(1, 5, 7, 10)",0.6916666666666667,0.6996418799393369,0.6916666666666667,0.6943970986381302,0.7050966288919025,0.016803401966202672
"(1, 5, 7, 11)",0.68,0.6948728408192651,0.68,0.6845822628606046,0.66526902688906,0.04613713662431587
"(1, 5, 8, 9)",0.6766666666666666,0.6909063682648589,0.6766666666666666,0.6810609258477557,0.6922936035792516,0.018979043500665316
"(1, 5, 8, 10)",0.6816666666666666,0.6959876543209876,0.6816666666666666,0.6861761426978819,0.7001156184907812,0.01841990602037887
"(1, 5, 8, 11)",0.6633333333333333,0.6798810819084123,0.6633333333333333,0.6685386755655681,0.6440602874334738,0.052739633811259116
"(1, 5, 9, 10)",0.6766666666666666,0.6888242823769548,0.6766666666666666,0.6808963026372112,0.7012831380993593,0.0179830646694964
"(1, 5, 9, 11)",0.6583333333333333,0.6756859827302327,0.6583333333333333,0.6639340229034911,0.6432041465167184,0.05137528904785258
"(1, 5, 10, 11)",0.695,0.7102915609854845,0.695,0.6999354000298975,0.6522126971363413,0.048193046447514
"(1, 6, 7, 8)",0.6716666666666666,0.6799347915314329,0.6716666666666666,0.6745334901863341,0.687720877125635,0.019182180217470618
"(1, 6, 7, 9)",0.6616666666666666,0.6668623168623169,0.6616666666666666,0.662905489449409,0.6794124808911483,0.019433416137936563
"(1, 6, 7, 10)",0.6816666666666666,0.686939618870312,0.6816666666666666,0.6833554822878493,0.6885768741817928,0.015148282974438517
"(1, 6, 7, 11)",0.685,0.6960286427822004,0.685,0.6887672345211642,0.6518816587581197,0.043919806130196914
"(1, 6, 8, 9)",0.6766666666666666,0.6832770169819548,0.6766666666666666,0.6784461865331323,0.6777974374641769,0.018918317819675293
"(1, 6, 8, 10)",0.6883333333333334,0.6951906553481934,0.6883333333333334,0.6909142643134794,0.6818639979768657,0.016903489981879582
"(1, 6, 8, 11)",0.65,0.659998350892104,0.65,0.6531503240299683,0.6344476699504741,0.04757865302702843
"(1, 6, 9, 10)",0.655,0.6540785791471557,0.655,0.653762643981,0.679606669983032,0.01546899455859681
"(1, 6, 9, 11)",0.6733333333333333,0.6833559958559958,0.6733333333333333,0.6768376335804371,0.6333191100632003,0.046387086235044644
"(1, 6, 10, 11)",0.68,0.6936602572813335,0.68,0.6851483387669519,0.6371714886467488,0.0459835318732937
"(1, 7, 8, 9)",0.66,0.6646616541353384,0.66,0.6606529384236484,0.6824087677734091,0.01469198471377009
"(1, 7, 8, 10)",0.6833333333333333,0.6866937514892127,0.6833333333333333,0.6843519799409905,0.6869423906451239,0.015551207391463907
"(1, 7, 8, 11)",0.675,0.6887771287962601,0.675,0.6796596102694291,0.64448808720678,0.04770726368634832
"(1, 7, 9, 10)",0.6666666666666666,0.6681906241695055,0.6666666666666666,0.6666729793561074,0.6856969856661843,0.01603323053964617
"(1, 7, 9, 11)",0.68,0.6943209860163981,0.68,0.6844570844540319,0.6392342868262307,0.04489446528484557
"(1, 7, 10, 11)",0.6883333333333334,0.7031906047924354,0.6883333333333334,0.6935084164807853,0.6478147915952095,0.0425732405728268
"(1, 8, 9, 10)",0.6733333333333333,0.6801258986780304,0.6733333333333333,0.6761079572002616,0.6793148449750629,0.01611514562695266
"(1, 8, 9, 11)",0.6583333333333333,0.6709255987995517,0.6583333333333333,0.6630526028420766,0.6095808924354312,0.05087689889840142
"(1, 8, 10, 11)",0.6733333333333333,0.6861488722557219,0.6733333333333333,0.6778967206221564,0.6304588206611077,0.05011968331371992
"(1, 9, 10, 11)",0.69,0.6993415040584852,0.69,0.6936534177629491,0.6259051254502269,0.04366488418759803
"(2, 3, 4, 5)",0.51,0.5325827364056382,0.51,0.5148269369139463,0.6612777849708077,0.014184444836953568
"(2, 3, 4, 6)",0.5083333333333333,0.5354233674945528,0.5083333333333333,0.5132874239466527,0.6577562062597531,0.01809950385775357
"(2, 3, 4, 7)",0.5216666666666666,0.5395205178845732,0.5216666666666666,0.5261483884580893,0.6543702615915676,0.017161105044975887
"(2, 3, 4, 8)",0.5316666666666666,0.546167481864096,0.5316666666666666,0.5356510368787472,0.6492334425916714,0.01754936310331963
"(2, 3, 4, 9)",0.49333333333333335,0.5168095084501921,0.49333333333333335,0.49777220829852403,0.6572893369767923,0.02083521080411387
"(2, 3, 4, 10)",0.505,0.5299925392146159,0.505,0.5101049992764541,0.6603441751222625,0.019540799280688165
"(2, 3, 4, 11)",0.5283333333333333,0.5463204416894947,0.5283333333333333,0.5332305601491656,0.6168186478163855,0.042942469878949736
"(2, 3, 5, 6)",0.4766666666666667,0.4911042073303827,0.4766666666666667,0.47973326936192723,0.6530661766320416,0.010002341754911557
"(2, 3, 5, 7)",0.46,0.47481388358983984,0.46,0.46127148208709107,0.6534360952296583,0.013408874348133348
"(2, 3, 5, 8)",0.49666666666666665,0.5089570333392761,0.49666666666666665,0.4981555583874941,0.6439986923828842,0.012898456250650456
"(2, 3, 5, 9)",0.4666666666666667,0.47790425210636056,0.4666666666666667,0.4658422030612774,0.6453607910212815,0.011219982049891332
"(2, 3, 5, 10)",0.4683333333333333,0.485407561473596,0.4683333333333333,0.47289726829874773,0.6397766374932519,0.014380940641959623
"(2, 3, 5, 11)",0.5183333333333333,0.5237687966179905,0.5183333333333333,0.5186014828181946,0.6024967915300937,0.04065023315981937
"(2, 3, 6, 7)",0.4716666666666667,0.4788148601427417,0.4716666666666667,0.47284062805457483,0.6405742763622653,0.011523899441168415
"(2, 3, 6, 8)",0.4716666666666667,0.48416424578500333,0.4716666666666667,0.4738888163677785,0.6331220589025859,0.012682841894187955
"(2, 3, 6, 9)",0.4666666666666667,0.47795089582418826,0.4666666666666667,0.4678282947278106,0.6429483434452191,0.01415395185673634
"(2, 3, 6, 10)",0.4683333333333333,0.4775524644805691,0.4683333333333333,0.4704618487410775,0.6382978981966696,0.016382750694364866
"(2, 3, 6, 11)",0.485,0.48866209537189187,0.485,0.48438326018008127,0.5948498095361404,0.037613220680501276
"(2, 3, 7, 8)",0.4866666666666667,0.49810741058930336,0.4866666666666667,0.48856767799717604,0.6284325706450179,0.011741685661129061
"(2, 3, 7, 9)",0.48,0.4913849118325827,0.48,0.48161098161098165,0.6430456272814209,0.014134276775564093
"(2, 3, 7, 10)",0.475,0.49087554960537116,0.475,0.47723797027906945,0.6431625178027488,0.015447516313659386
"(2, 3, 7, 11)",0.52,0.5207962958049194,0.52,0.5185038208329517,0.5960561336480095,0.034167247306608146
"(2, 3, 8, 9)",0.48333333333333334,0.4985695727075037,0.48333333333333334,0.48593018305661984,0.6257476397397486,0.01411142701465872
"(2, 3, 8, 10)",0.46166666666666667,0.47314633774301795,0.46166666666666667,0.4646031637853351,0.6290165121679564,0.013894141161246409
"(2, 3, 8, 11)",0.5133333333333333,0.519264292113486,0.5133333333333333,0.5138621463253035,0.5866387047094659,0.03954198307163975
"(2, 3, 9, 10)",0.4816666666666667,0.498236447781551,0.4816666666666667,0.48463953232939083,0.6328690951849858,0.018034777000830744
"(2, 3, 9, 11)",0.515,0.5221493550647891,0.515,0.514908565612791,0.588000757918201,0.037587403816936954
"(2, 3, 10, 11)",0.5016666666666667,0.509725260735805,0.5016666666666667,0.5025958898196635,0.5934097876693295,0.03607345039200454
"(2, 4, 5, 6)",0.49833333333333335,0.5186083303767988,0.49833333333333335,0.4990742701938141,0.6572500365330203,0.018643048445671613
"(2, 4, 5, 7)",0.485,0.5004280510018215,0.485,0.48871528832202993,0.6488442201733443,0.01697011365513798
"(2, 4, 5, 8)",0.495,0.5064641330209108,0.495,0.49837161209033504,0.6467426061331558,0.015239530356516004
"(2, 4, 5, 9)",0.48833333333333334,0.508016963615402,0.48833333333333334,0.49191693896388095,0.6493889558976409,0.014428099196694997
"(2, 4, 5, 10)",0.4866666666666667,0.5079849708082467,0.4866666666666667,0.49094265785855745,0.6494083467918708,0.016630887179124823
"(2, 4, 5, 11)",0.515,0.5279756082427413,0.515,0.5189736168511445,0.6002790630586429,0.04361519974779315
"(2, 4, 6, 7)",0.505,0.516265712204966,0.505,0.5085125815378216,0.6449721629743708,0.018716593820353667
"(2, 4, 6, 8)",0.5083333333333333,0.5268914718736099,0.5083333333333333,0.5138133375859094,0.6434352434234885,0.018946021620501706
"(2, 4, 6, 9)",0.49,0.5081839809674861,0.49,0.49476606019125846,0.6437074579605262,0.017879064685782233
"(2, 4, 6, 10)",0.49666666666666665,0.520102067989392,0.49666666666666665,0.5008993607754,0.6469958575719512,0.020501844385201532
"(2, 4, 6, 11)",0.53,0.5435001924239925,0.53,0.5342513932138142,0.5927489829434333,0.04264401377704928
"(2, 4, 7, 8)",0.5166666666666667,0.5291294019209446,0.5166666666666667,0.5201321412846723,0.6410417438024476,0.017976474368547227
"(2, 4, 7, 9)",0.4866666666666667,0.49905845761331896,0.4866666666666667,0.49047868786737336,0.6388429292137714,0.017847122220264886
"(2, 4, 7, 10)",0.5016666666666667,0.516594386479418,0.5016666666666667,0.5051873668349499,0.6420925659657627,0.02163194802076803
"(2, 4, 7, 11)",0.5433333333333333,0.5506292613253564,0.5433333333333333,0.5461074722195065,0.5930602177746582,0.04130888356791735
"(2, 4, 8, 9)",0.475,0.4914901080706111,0.475,0.47935461013329717,0.6432015115962999,0.01709969948727201
"(2, 4, 8, 10)",0.5,0.5125332849189057,0.5,0.5032873769099455,0.6379088612827973,0.018570237685910672
"(2, 4, 8, 11)",0.535,0.54426578772468,0.535,0.5383587087121707,0.5918933038949121,0.0473577240607886
"(2, 4, 9, 10)",0.495,0.5171292934039645,0.495,0.5008497449621446,0.6368194844793343,0.02120766784049173
"(2, 4, 9, 11)",0.53,0.5390279421056873,0.53,0.5330609268370515,0.5885460577274719,0.041446556857820276
"(2, 4, 10, 11)",0.5283333333333333,0.5443566346713992,0.5283333333333333,0.5331469565569297,0.5878846813449906,0.04531048615424064
"(2, 5, 6, 7)",0.475,0.49117059927336615,0.475,0.4759192039735026,0.6313900643814032,0.014670388495963122
"(2, 5, 6, 8)",0.455,0.473328958030334,0.455,0.4574168052937824,0.6274597739268567,0.01342935739165919
"(2, 5, 6, 9)",0.44666666666666666,0.4615209992703905,0.44666666666666666,0.44878912552666916,0.6258836372199167,0.012608329414062864
"(2, 5, 6, 10)",0.4683333333333333,0.48132598021053125,0.4683333333333333,0.4718896182376856,0.6191512754756296,0.014323857662887927
"(2, 5, 6, 11)",0.49666666666666665,0.5089854306502476,0.49666666666666665,0.4982068284156328,0.5896158278458087,0.04382909502432128
"(2, 5, 7, 8)",0.435,0.4488655644542316,0.435,0.4354920093841499,0.6262729126395163,0.015983334090550083
"(2, 5, 7, 9)",0.43,0.4392420747724243,0.43,0.43018340844045827,0.6248910899560316,0.012193557955169562
"(2, 5, 7, 10)",0.44333333333333336,0.4622056985877499,0.44333333333333336,0.4455846565404585,0.6221867113694545,0.017068760783364723
"(2, 5, 7, 11)",0.495,0.50763417610865,0.495,0.49691054381723754,0.5869113356850756,0.05045578644718599
"(2, 5, 8, 9)",0.43833333333333335,0.45064310429738214,0.43833333333333335,0.43886368326418146,0.6188787921464228,0.012895551955817887
"(2, 5, 8, 10)",0.495,0.5264825974503393,0.495,0.49758260386573916,0.6198127881470982,0.016111958670317537
"(2, 5, 8, 11)",0.49333333333333335,0.5093215962441314,0.49333333333333335,0.4947242288728357,0.5758597033594478,0.055263484946428125
"(2, 5, 9, 10)",0.4483333333333333,0.45860823588591293,0.4483333333333333,0.44904067475186765,0.6081379289979807,0.013026210954865728
"(2, 5, 9, 11)",0.47833333333333333,0.4973188568436015,0.47833333333333333,0.4790061507885516,0.5753537191371695,0.05439386632450857
"(2, 5, 10, 11)",0.49333333333333335,0.5093416866087672,0.49333333333333335,0.49554741259571683,0.5819303669278115,0.050326174589412874
"(2, 6, 7, 8)",0.475,0.48191070606797715,0.475,0.4762631122312382,0.5933888294517473,0.01389650060213968
"(2, 6, 7, 9)",0.46,0.46917021444339324,0.46,0.46047726858307686,0.5943228405956434,0.013243729499375478
"(2, 6, 7, 10)",0.465,0.4710178762574325,0.465,0.4663250201068349,0.5919101090841911,0.014113023488811898
"(2, 6, 7, 11)",0.5166666666666667,0.523416311505106,0.5166666666666667,0.5182397405612033,0.5712476234607864,0.04078166216215515
"(2, 6, 8, 9)",0.46,0.46584613068352904,0.46,0.4608211233211233,0.5852167903489225,0.014725694154186404
"(2, 6, 8, 10)",0.495,0.5016138655726974,0.495,0.49705637716126216,0.5895753500166198,0.014404232555317122
"(2, 6, 8, 11)",0.48833333333333334,0.5057892160965377,0.48833333333333334,0.49157215899691326,0.5665198607126551,0.045730726902142124
"(2, 6, 9, 10)",0.46166666666666667,0.4617129982228992,0.46166666666666667,0.4615103216946939,0.5838935643583097,0.014805436752417356
"(2, 6, 9, 11)",0.4816666666666667,0.49261898176094654,0.4816666666666667,0.48232286395038726,0.5595729687451494,0.03832930744965114
"(2, 6, 10, 11)",0.48833333333333334,0.4990226604393703,0.48833333333333334,0.4907620263942103,0.5559540683398412,0.040824601163554006
"(2, 7, 8, 9)",0.44166666666666665,0.4490164029444154,0.44166666666666665,0.443085245709858,0.5946533943907996,0.010765947137847648
"(2, 7, 8, 10)",0.4683333333333333,0.4798672571571378,0.4683333333333333,0.47097427819608395,0.596969182788518,0.013907454684490377
"(2, 7, 8, 11)",0.515,0.520252846618254,0.515,0.5166740423500532,0.5697302045924847,0.04488067820026853
"(2, 7, 9, 10)",0.4633333333333333,0.4708914009013311,0.4633333333333333,0.46526289186610786,0.5897894259432144,0.015903236505187088
"(2, 7, 9, 11)",0.5133333333333333,0.5184967576271924,0.5133333333333333,0.5144223124192722,0.5580743766861029,0.03730960125074585
"(2, 7, 10, 11)",0.49833333333333335,0.5133873724841467,0.49833333333333335,0.5013830946296626,0.5610128467513628,0.04038459575566058
"(2, 8, 9, 10)",0.47,0.477651108290206,0.47,0.4726113792528587,0.5882521126685913,0.014482453916641836
"(2, 8, 9, 11)",0.4766666666666667,0.4863011947334159,0.4766666666666667,0.4797568749788285,0.5470616775811431,0.045775483556890297
"(2, 8, 10, 11)",0.5316666666666666,0.5403277964444024,0.5316666666666666,0.5350171658720627,0.5474312175982398,0.044190685887116
"(2, 9, 10, 11)",0.5166666666666667,0.5275096211805073,0.5166666666666667,0.519684461566685,0.5475283500022337,0.04046462917459169
"(3, 4, 5, 6)",0.5033333333333333,0.5417464785005613,0.5033333333333333,0.5101820300420175,0.6557711988055027,0.019836083409142957
"(3, 4, 5, 7)",0.53,0.549980376766091,0.53,0.5340047584188183,0.6472097555657015,0.019794540778553797
"(3, 4, 5, 8)",0.52,0.5427691741120587,0.52,0.5234904699804678,0.644329791333989,0.017150819732043205
"(3, 4, 5, 9)",0.49333333333333335,0.5175367246223127,0.49333333333333335,0.49709624194525903,0.6487665960235416,0.020573099179850316
"(3, 4, 5, 10)",0.51,0.5375577404190256,0.51,0.5152281195900734,0.6453028530585142,0.018221858169849496
"(3, 4, 5, 11)",0.5483333333333333,0.5689270589570803,0.5483333333333333,0.5532144250018786,0.6003563124137309,0.042227052347543
"(3, 4, 6, 7)",0.5133333333333333,0.5283333333333333,0.5133333333333333,0.5174747474747474,0.642034090418657,0.021162684450134493
"(3, 4, 6, 8)",0.5216666666666666,0.541600975975976,0.5216666666666666,0.5250893260852566,0.6478131826279998,0.02157273299590703
"(3, 4, 6, 9)",0.5133333333333333,0.5304336394761526,0.5133333333333333,0.5175620811900897,0.6491949144521599,0.02576492618221238
"(3, 4, 6, 10)",0.51,0.528761125003361,0.51,0.5134273272642835,0.6446221804269329,0.023078940290254993
"(3, 4, 6, 11)",0.5283333333333333,0.5363909518450758,0.5283333333333333,0.5313855955067652,0.5867747892631536,0.04245241958502697
"(3, 4, 7, 8)",0.515,0.528190991939888,0.515,0.5187600706996546,0.635554631819087,0.019798396302465986
"(3, 4, 7, 9)",0.5083333333333333,0.5257776386603346,0.5083333333333333,0.5117101891699821,0.6428318958630992,0.023273774398984808
"(3, 4, 7, 10)",0.53,0.5466121604623845,0.53,0.5350809826219661,0.6377729243755127,0.02447750943660647
"(3, 4, 7, 11)",0.5466666666666666,0.5548640860242335,0.5466666666666666,0.5494697670042225,0.5864634787158246,0.041695472680070206
"(3, 4, 8, 9)",0.48333333333333334,0.5025365184833623,0.48333333333333334,0.48700352593577634,0.6414893168363085,0.02072164502137986
"(3, 4, 8, 10)",0.505,0.5203162453398223,0.505,0.5089886056046073,0.6353599354293065,0.021330321966379642
"(3, 4, 8, 11)",0.5266666666666666,0.5382309477168744,0.5266666666666666,0.5304945698101868,0.5837979614196163,0.043421488953005155
"(3, 4, 9, 10)",0.52,0.5386114102804106,0.52,0.5248277374217721,0.6332196872470609,0.02263621664760167
"(3, 4, 9, 11)",0.515,0.5254642610894048,0.515,0.5185463697727848,0.5825137860096327,0.04406965573083708
"(3, 4, 10, 11)",0.5333333333333333,0.5380481024882086,0.5333333333333333,0.535259428150903,0.5847513407429114,0.04347832746933328
"(3, 5, 6, 7)",0.46,0.4773043703091868,0.46,0.46104727094880277,0.6329857093425344,0.016197017486658118
"(3, 5, 6, 8)",0.44333333333333336,0.4572240329888761,0.44333333333333336,0.44616492454024165,0.63049517953424,0.01603779919842518
"(3, 5, 6, 9)",0.4666666666666667,0.47554562060701,0.4666666666666667,0.46650036431833986,0.6203579289525509,0.02036798794700657
"(3, 5, 6, 10)",0.4816666666666667,0.48869692677094423,0.4816666666666667,0.4819862661916867,0.61430651998943,0.02058276296839107
"(3, 5, 6, 11)",0.5216666666666666,0.5300403786695319,0.5216666666666666,0.521396247067009,0.5792832070010138,0.04951859824247088
"(3, 5, 7, 8)",0.445,0.45716210580347116,0.445,0.4461928162478,0.6275568911876297,0.01623213113392562
"(3, 5, 7, 9)",0.43833333333333335,0.4538153812490352,0.43833333333333335,0.4352888542784336,0.6265450817468916,0.017465406387224953
"(3, 5, 7, 10)",0.4583333333333333,0.4741668523143592,0.4583333333333333,0.4574777552404797,0.6200074050349695,0.01896355257452357
"(3, 5, 7, 11)",0.5133333333333333,0.519870396712502,0.5133333333333333,0.5118777854411464,0.5816180342130788,0.04406039039838104
"(3, 5, 8, 9)",0.43833333333333335,0.44192690966468784,0.43833333333333335,0.4385746429266922,0.6178084958011635,0.016792538414841105
"(3, 5, 8, 10)",0.4533333333333333,0.4623616991581874,0.4533333333333333,0.4552878124028026,0.624229520497485,0.017853208568515175
"(3, 5, 8, 11)",0.49333333333333335,0.49738859887063486,0.49333333333333335,0.4935554130825809,0.5624517328766138,0.04444408190944073
"(3, 5, 9, 10)",0.43666666666666665,0.4472504443324402,0.43666666666666665,0.4373631102733835,0.6120100997711103,0.01641309590466931
"(3, 5, 9, 11)",0.49666666666666665,0.49696477547149137,0.49666666666666665,0.4960377796215814,0.5637746938608625,0.04485177736315985
"(3, 5, 10, 11)",0.51,0.5133578330732803,0.51,0.5094474969474969,0.5646112583789333,0.04403468235017942
"(3, 6, 7, 8)",0.44666666666666666,0.44920610545610545,0.44666666666666666,0.44464656890259013,0.600802249979746,0.015349077002599423
"(3, 6, 7, 9)",0.4683333333333333,0.4672206331783831,0.4683333333333333,0.46424467221417653,0.596424549280962,0.019171315012073045
"(3, 6, 7, 10)",0.47833333333333333,0.4833512530269458,0.47833333333333333,0.47752063475113554,0.6008219588816126,0.01919226931880736
"(3, 6, 7, 11)",0.485,0.4859135788178501,0.485,0.4830054346486514,0.5692623850724188,0.04132946154950493
"(3, 6, 8, 9)",0.47333333333333333,0.47803473329789126,0.47333333333333333,0.4736558965594941,0.5980006935595125,0.021476713706006956
"(3, 6, 8, 10)",0.49166666666666664,0.49764947918826835,0.49166666666666664,0.4933113151658551,0.595821394796638,0.0180648153157802
"(3, 6, 8, 11)",0.485,0.4847974654523845,0.485,0.48440243330723104,0.5612257907222029,0.04082462234046465
"(3, 6, 9, 10)",0.4583333333333333,0.4550358556778851,0.4583333333333333,0.45643466129230564,0.5716349719055397,0.017049137881106197
"(3, 6, 9, 11)",0.495,0.49631285904870814,0.495,0.4938563254202765,0.5543575185712675,0.04175595681527325
"(3, 6, 10, 11)",0.48833333333333334,0.48647117167912685,0.48833333333333334,0.48662877721943576,0.5488117341789307,0.037880758533986945
"(3, 7, 8, 9)",0.43333333333333335,0.4365912956125961,0.43333333333333335,0.4336481341724605,0.5965995632695122,0.017055080072215997
"(3, 7, 8, 10)",0.455,0.46260594690447426,0.455,0.4569316158101075,0.5993626180508707,0.01832331918093565
"(3, 7, 8, 11)",0.5,0.5037546180385964,0.5,0.4974354525378256,0.5646703207258449,0.04335123407053379
"(3, 7, 9, 10)",0.465,0.46177048409489563,0.465,0.46140188238203866,0.5908983829311673,0.018878956478543388
"(3, 7, 9, 11)",0.4816666666666667,0.4797024924771476,0.4816666666666667,0.47847092817850884,0.5587550001022167,0.03844977254853103
"(3, 7, 10, 11)",0.51,0.5073808179398241,0.51,0.5079064454064455,0.5548630787833634,0.0388329970110845
"(3, 8, 9, 10)",0.45666666666666667,0.46038419913419903,0.45666666666666667,0.45753579553057666,0.5808776518618968,0.016323749296189054
"(3, 8, 9, 11)",0.49166666666666664,0.4969078305341401,0.49166666666666664,0.4929309619235647,0.5456207660501103,0.03970304747537846
"(3, 8, 10, 11)",0.5083333333333333,0.5063136370335024,0.5083333333333333,0.5071388086542238,0.5453281725236859,0.03744683564091248
"(3, 9, 10, 11)",0.49166666666666664,0.49022388235254577,0.49166666666666664,0.49024314075209674,0.5433635251297964,0.042341199500208516
"(4, 5, 6, 7)",0.505,0.5169669726921344,0.505,0.5064051599591388,0.6318961394630063,0.02061012292332095
"(4, 5, 6, 8)",0.525,0.5383079157588961,0.525,0.5271150712229409,0.6328692882610509,0.02308226396494805
"(4, 5, 6, 9)",0.4866666666666667,0.5068838183421517,0.4866666666666667,0.4874339632037852,0.6274597739268567,0.0194255888284303
"(4, 5, 6, 10)",0.5,0.5139715142087059,0.5,0.5016930110498735,0.6216030197096589,0.021255479399802178
"(4, 5, 6, 11)",0.5333333333333333,0.5397828110742595,0.5333333333333333,0.5359657562216423,0.5819105974530616,0.04348955296429036
"(4, 5, 7, 8)",0.5133333333333333,0.5295777499955979,0.5133333333333333,0.5157853223247838,0.6306704093136866,0.022312934957671997
"(4, 5, 7, 9)",0.5,0.514506710543296,0.5,0.5012296864547537,0.6235487002195009,0.021416572622912453
"(4, 5, 7, 10)",0.51,0.5229033678186221,0.51,0.5124017346533285,0.6188007629154637,0.018081963100599303
"(4, 5, 7, 11)",0.5433333333333333,0.5561854398486331,0.5433333333333333,0.5477308151006625,0.5786804348830148,0.046808495977888415
