features,XGB_acc,XGB_pre,XGB_rec,XGB_f1,XGB_acc_cv,XGB_acc_cv_std
"(4, 5, 7, 10)",0.535,0.5292285255098441,0.535,0.52890817647077,0.5589875242575468,0.014945700755039057
"(4, 5, 7, 11)",0.5533333333333333,0.5487871521812889,0.5533333333333333,0.5505871908573077,0.5230310216449626,0.049870940892756364
"(4, 5, 8, 9)",0.5433333333333333,0.5358207706570993,0.5433333333333333,0.5373564954378588,0.5669847878775489,0.01951601044124536
"(4, 5, 8, 10)",0.5316666666666666,0.5271164021164021,0.5316666666666666,0.5281372549019607,0.5629764909068745,0.019599075236470972
"(4, 5, 8, 11)",0.5416666666666666,0.5353231640861884,0.5416666666666666,0.5370413302259155,0.5215134362012321,0.04836975396383444
"(4, 5, 9, 10)",0.53,0.5257850612880745,0.53,0.5258714080066712,0.5587732893271338,0.016947294760280122
"(4, 5, 9, 11)",0.5483333333333333,0.5432672779542493,0.5483333333333333,0.5443220256803313,0.5204819557166794,0.047437337488116606
"(4, 5, 10, 11)",0.5533333333333333,0.5445254901476854,0.5533333333333333,0.5466818155730153,0.5118427066084259,0.04635768842566019
"(4, 6, 7, 8)",0.5333333333333333,0.5215392030744729,0.5333333333333333,0.5219749071789889,0.5474103350967614,0.01864218248486096
"(4, 6, 7, 9)",0.5383333333333333,0.5298501275990102,0.5383333333333333,0.5316211978923543,0.5401525641637195,0.01858375924057548
"(4, 6, 7, 10)",0.5483333333333333,0.5452450206376909,0.5483333333333333,0.5448135532848015,0.5349180751754911,0.014722837339833112
"(4, 6, 7, 11)",0.5483333333333333,0.5381854224155873,0.5483333333333333,0.5385196104883883,0.5058882786170907,0.041034081749141346
"(4, 6, 8, 9)",0.5316666666666666,0.523547068260622,0.5316666666666666,0.525591024048224,0.5421565990749008,0.018702200202445847
"(4, 6, 8, 10)",0.5433333333333333,0.5376456876456877,0.5433333333333333,0.5375527426160338,0.5401132826489733,0.017021566544798226
"(4, 6, 8, 11)",0.5433333333333333,0.5300794330059048,0.5433333333333333,0.5324214932058069,0.5065692730421141,0.04274289575914551
"(4, 6, 9, 10)",0.535,0.5306587539487894,0.535,0.5320828076523284,0.5203243677894608,0.010978775801137625
"(4, 6, 9, 11)",0.5316666666666666,0.5148671609514983,0.5316666666666666,0.5176820330422974,0.5028139662896762,0.0418776608434556
"(4, 6, 10, 11)",0.54,0.5263492378677234,0.54,0.5286578826930759,0.4965676716465149,0.03936892752884203
"(4, 7, 8, 9)",0.5366666666666666,0.5285884464247037,0.5366666666666666,0.530200395358629,0.5441410424441764,0.016769148535684814
"(4, 7, 8, 10)",0.5433333333333333,0.5406863334324473,0.5433333333333333,0.5409531810272835,0.5410862005129009,0.01605905308360259
"(4, 7, 8, 11)",0.5183333333333333,0.50892955924841,0.5183333333333333,0.5110989719220831,0.5142166222591716,0.04771966516551056
"(4, 7, 9, 10)",0.55,0.5461958012035304,0.55,0.5452503865283888,0.5235932591466946,0.010859604992654091
"(4, 7, 9, 11)",0.5433333333333333,0.5313785510635904,0.5433333333333333,0.5316459421688591,0.5085345148074198,0.042885458658111504
"(4, 7, 10, 11)",0.5483333333333333,0.5381733176478487,0.5483333333333333,0.5398695991320573,0.5031834873777468,0.04182440490971691
"(4, 8, 9, 10)",0.555,0.5493118210384806,0.555,0.5483134590746679,0.5310457188979067,0.011841263650175064
"(4, 8, 9, 11)",0.5366666666666666,0.5242048163713928,0.5366666666666666,0.5263458019773112,0.5019965920181597,0.04442067696071099
"(4, 8, 10, 11)",0.53,0.5176107767571182,0.53,0.5197433981066267,0.5002841814672722,0.04203733462411508
"(4, 9, 10, 11)",0.53,0.5177380861772273,0.53,0.5202817828970786,0.49086652538041664,0.03966129789904316
"(5, 6, 7, 8)",0.4533333333333333,0.45980843443836855,0.4533333333333333,0.4519632958972834,0.5349185143288941,0.029113847939792104
"(5, 6, 7, 9)",0.4583333333333333,0.4651596576864107,0.4583333333333333,0.4586569681982265,0.49934896265151735,0.018395575920215936
"(5, 6, 7, 10)",0.4666666666666667,0.4823380867498514,0.4666666666666667,0.47101589113575415,0.4972275829223841,0.013635642814433746
"(5, 6, 7, 11)",0.47833333333333333,0.48549614422143916,0.47833333333333333,0.4762176364007028,0.47995202249071156,0.07741283113874961
"(5, 6, 8, 9)",0.455,0.4588867729556036,0.455,0.4564169755738098,0.49954369689934974,0.018226356078013428
"(5, 6, 8, 10)",0.4766666666666667,0.4898827314041914,0.4766666666666667,0.4800100642734798,0.5014695473615588,0.013835696564642631
"(5, 6, 8, 11)",0.49,0.4993165517623819,0.49,0.4886023598040481,0.4723635804025522,0.07958267165277151
"(5, 6, 9, 10)",0.465,0.4774251295644261,0.465,0.4656230547774665,0.47720516716980016,0.007983199890085673
"(5, 6, 9, 11)",0.475,0.4759925310376739,0.475,0.47481388821168224,0.4530608121460745,0.06836939083890248
"(5, 6, 10, 11)",0.49,0.4891380029184907,0.49,0.4895241443975621,0.45895594307057574,0.06381651259779793
"(5, 7, 8, 9)",0.44,0.4417796420833662,0.44,0.4325876837318242,0.5051280170028083,0.02051192980033068
"(5, 7, 8, 10)",0.4716666666666667,0.4874988291177194,0.4716666666666667,0.47570640741372455,0.5101284750852374,0.018082603397201826
"(5, 7, 8, 11)",0.47,0.47754886043778744,0.47,0.46465258709657037,0.4821903305992247,0.08188522466021676
"(5, 7, 9, 10)",0.47,0.4872111509964103,0.47,0.4743395833012888,0.4856108434546836,0.010459586974271818
"(5, 7, 9, 11)",0.48333333333333334,0.48031695400116453,0.48333333333333334,0.4798232935104306,0.46022158317830464,0.07105732687703947
"(5, 7, 10, 11)",0.48833333333333334,0.4864759520221277,0.48833333333333334,0.48735211046674787,0.4637816105269613,0.06746755441747627
"(5, 8, 9, 10)",0.4633333333333333,0.477739563684399,0.4633333333333333,0.4658239496833471,0.4905920545034803,0.010023674581167083
"(5, 8, 9, 11)",0.4866666666666667,0.48919322158383666,0.4866666666666667,0.4860691968478441,0.4466986415773784,0.08077912964025087
"(5, 8, 10, 11)",0.49666666666666665,0.49736640330699733,0.49666666666666665,0.49700825853979685,0.4610573943211408,0.06780720658581141
"(5, 9, 10, 11)",0.49,0.482852149264363,0.49,0.47981551079393236,0.4530399069297649,0.055528455189432224
"(6, 7, 8, 9)",0.43666666666666665,0.4315406135049386,0.43666666666666665,0.4318743399931349,0.4621649694901958,0.018023222912255964
"(6, 7, 8, 10)",0.4633333333333333,0.4794761663146385,0.4633333333333333,0.4674499060769413,0.47271096967342896,0.0170947154873928
"(6, 7, 8, 11)",0.4483333333333333,0.4478159187236927,0.4483333333333333,0.4447767039870219,0.45457926453919556,0.06983060892318878
"(6, 7, 9, 10)",0.45,0.4649190263015756,0.45,0.4542767392376608,0.45922635556433866,0.014862466038595023
"(6, 7, 9, 11)",0.4633333333333333,0.4549538324237119,0.4633333333333333,0.4570032652581568,0.4352558068573047,0.05038183371376899
"(6, 7, 10, 11)",0.49166666666666664,0.4861346844773614,0.49166666666666664,0.48500658779889705,0.4371229849105376,0.048363857746417424
"(6, 8, 9, 10)",0.47333333333333333,0.47842317662797595,0.47333333333333333,0.460515653850606,0.4577086262600106,0.013664914716152885
"(6, 8, 9, 11)",0.46,0.4498279179724009,0.46,0.4512911415778055,0.4247684715114374,0.050873462937701265
"(6, 8, 10, 11)",0.48333333333333334,0.47639807080180163,0.48333333333333334,0.47644439213227,0.43665569540319965,0.048141369004878906
"(6, 9, 10, 11)",0.505,0.4961378490790256,0.505,0.4866180120474638,0.4253697444505774,0.0421000442664492
"(7, 8, 9, 10)",0.47,0.4809482461904315,0.47,0.4716794365062274,0.4565024687235703,0.012133716708128644
"(7, 8, 9, 11)",0.46,0.4480728735308111,0.46,0.447694127667145,0.43426370631843314,0.05516457900598545
"(7, 8, 10, 11)",0.5016666666666667,0.49321962497470756,0.5016666666666667,0.48847670594644493,0.4519691411446609,0.05199569180339897
"(7, 9, 10, 11)",0.5016666666666667,0.48990120307895324,0.5016666666666667,0.48097708556667074,0.43992421196571874,0.0420806115774121
"(8, 9, 10, 11)",0.49166666666666664,0.47912744658598533,0.49166666666666664,0.4718498684154603,0.442998365289315,0.04259835074101091
